path,label,group,width,height,sha256,pixel_sha256,phash,split_group,split,role
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172105.jpg,Healthy,,300,300,60c62b9f0b238e72ceaa9b928ffd69b910035666cb0468b65a7c8b46bc920c90,0888476e197ed0bd9f33c2d41e26b2c90383ab1b5eda7a883572f9f7003fc858,2034673189231423723,group-00595,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172108.jpg,Healthy,,300,300,421900d2dcbc98cc90b66f2e52675d80944f901d37f802c228357fc6c7d39864,5597a04ea876af1bfd6dc744c49f7d34ddfc2a5f6c2d1a31598dfffa9591d99e,6655860920001106155,group-00596,development,val
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172111.jpg,Healthy,,300,300,65335f5adc6a83d29787cd69552c07ed1ec102f163756ea13f7cd1aa77e83e05,7ffe40f795067b73339b2af701f473dd6dad04678de9bfc160986631ed8ec9ad,1611792010601447851,group-00597,test,test
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172123.jpg,Healthy,,300,300,2adbf0f376b4ab71a31d163a70753d4dd7f3735f5e678aaa5cc7dda969dfcc07,2ca6397134b21dbd9f994bb2b37470c73db5bf97b29f191f6cb438fecf724e34,2643828001222149039,group-00598,development,val
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172131.jpg,Healthy,,300,300,2a1583372d36a7abf92aee8531fbb2e66a72252113c3360536aaaf6a45110ac0,6c30f6f3049478927fac4f8afc5efd060636a1a6bf28925044129a806e3ed798,8110479784669234619,group-00599,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172149.jpg,Healthy,,300,300,9f1c22f43dfff1a6eddfd8e76e4a748175cf33b52746bc7c7f41458b0b1086ec,0c196c31ecfbedfce7b057817f420c67a7ebc3612023583a6a5c004b5cc6e06b,4878215443695144171,group-00600,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172155.jpg,Healthy,,300,300,6e11186957c7d852392377d5db18d80cc75cedc2d7b2114a78c60a1802d812ee,6366e7f4cf83371cc414d0b8ad10453fe528aad0acbc76edb48963ec02a23265,6459484770102541867,group-00601,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172255.jpg,Healthy,,300,300,e885bc67215caa3eaac7da36b43ffab0d898831252ec41afe9da84cfaabcff3b,88146bc8f1fc5648c14b555f0515d12bc27421bf9f544ec5c8602091a4e98c0d,5517712008877462011,group-00602,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172305.jpg,Healthy,,300,300,c1b19ab01f78f0be587274d4001967291db4399ef8464070fd44776da13056e7,e174ec6313607934483aca204d456d8a3390c3f0144413132a0b2ad71b449674,5964035940762932414,group-00603,test,test
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172319.jpg,Healthy,,300,300,195300da3912fa0e7a85ffe02d52186adba316b0a160a1d2f87da76fd88984ad,c4dca61b7b30ae216cb8ba057f63b9a7f2027b60fe90b6b0eca9857f1e272455,7155746590921217262,group-00604,development,val
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172327.jpg,Healthy,,300,300,7228abdeb41b27309e9b5c173ecf637c8b98046d89c1d0963e9b415e12f8d57b,d6354990e055ea29ae421ed129a2ca18ee4d1ef46826a3ea81a7b0e4d27ab31d,4329679309793817835,group-00605,development,val
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172340.jpg,Healthy,,300,300,3b6f19fcb81b75aff0db59d181c09e17291d85ee770cb13e7388865adb2d7f1a,d5ee4eae3ab9029fd6857cf566429d509d6a69c79a44e601467885f8a7cdf467,7947863034867926206,group-00606,development,val
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172352.jpg,Healthy,,300,300,33f7c24994a0b51e1d11163081b6dfe2604f4e705d7444ec63dfbebe77e04357,f0c2ab98b003d54903dae77a3df26113a6f839cd2c3706aa4fcd59cf69dd8d7a,1861056238067274366,group-00607,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172400.jpg,Healthy,,300,300,87419b0170420409bd8cbc6929d8c6fbb49edbfb2cc1ed9147bbcf74464b1c44,7a3eeb1f721dab01fc3b4be26b8909252d6711c62b681c6fce92961969dbb82f,8093197377838247900,group-00608,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172405.jpg,Healthy,,300,300,cb3f2cd54b3188b326922970668de3fcd9cc4bd9e05821c9a6b33df748125d1a,9e3c26e63a55f2d5e51c5fa2fbb2df13cde2d5c961f5019bd9d2b305c28c5e6d,4632130486774005724,group-00609,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172412.jpg,Healthy,,300,300,a66b158d64e5b15d0d21478afae65a7db24c07ce1977f78ff705e910873cebfb,2e5fcaaafdb85d3fc93ee204c90ccb6edba4bd1d626a6b38fc2b18b8a54eb66c,3788522571549793978,group-00610,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172418.jpg,Healthy,,300,300,198f7f175d6b884bbdb01b7a464cc4271219672f498c362389856afd0e1de0cd,e8817a4711dd01f04965bd01d4986830245e0ec101a84c7cf4bef793f7c2639a,5068951886672130814,group-00611,test,test
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172424.jpg,Healthy,,300,300,61043ed8d70956fa4ef7589a9866f1b3fc3f605c979b314d47bad58881c1cb9b,8198c5efede3971d90006d1138eb8d5d2fe085d67e2cc7bd9ac50b939c45f70d,6090162405783608060,group-00612,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172431.jpg,Healthy,,300,300,cc482df4bec2abc5f3565cf02812959146b1e10cd7210ce109c29f229859ed64,a048c636444724da6df5ba36eb3ca57774c253c537cb6dc05e4b0ad6e333fcc7,346267952751199995,group-00613,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172445.jpg,Healthy,,300,300,a6058e6c2a825bc2b41ceda706cdf1ac1b623af6fbf7d488bd804d273bb097f3,2de6538d5490d4ca6e76b20b3787cf5e1d65ecfd854cf84667f2023096bdeeb1,3803024297716762878,group-00614,development,val
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172452.jpg,Healthy,,300,300,2731f547519b08cab8be086060d48d378748068bf7976ae54dfa5836e8549fcc,12547f71bfbce0c8615679b168ee3db38f2ce231820fd3f97e723e623ab34777,3803648551889884862,group-00615,development,val
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172501.jpg,Healthy,,300,300,bfed44ca4c3e36b848ce6a76170f6ffb4adf063a94905c7b5cf48b2c6f24a00b,ab25b1e0929d0e92a5ac094ad239b11606e3dae5ecf7add895111c5dabd41e8c,6688028079154152702,group-00616,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172514.jpg,Healthy,,300,300,d4ce16ea84d15f1a6c37c718325c70b86dd89e18ceff499563be5035658a17bf,fbacca63efc5b7125ac3e1906cb1cd12d02e0ae78eef877b3d007ebefc94caca,3735743315673568510,group-00617,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172520.jpg,Healthy,,300,300,9928cd272aae40200c73816d0f9d30a8c4663e969bc84af94e7448dfc557f3c0,cadd39dacc02f626c29478077cb8e69ff98098f9a7a41b65b52c027d9e150c27,1609085049696048379,group-00618,test,test
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172531.jpg,Healthy,,300,300,b9e77ed6ca51fbb235931cb9f7d62490c8cc17d7cedc49a48824585cabd44f57,10e5157908256c8d61f0c74cec23a95012dcde2ca665cdfdde1b7155885c4efa,5409547091642324222,group-00619,development,val
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172941.jpg,Healthy,,300,300,d437a3074ba803304bad42ab7e2408bc71e8db33375e7fa2d15022f4411f5057,f635bf77edd926b8ae791995055ec3bd0eaad29afba9a1f4bba38a73704e2556,1607950640409396459,group-00620,test,test
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172958.jpg,Healthy,,300,300,b7383926b8dd2290b404b6f4ef8a19026b729b6b31f63f974a184085fa0d3295,786acbaa01a83733fb1bb29af074ec5c2b1393a60e4a1f8a8d2bd81811d129ef,5935995438969370597,group-00621,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173005.jpg,Healthy,,300,300,d40ee62f4713068f2ef9480969726f939d6db1f7bfcf4f8ae82ca8cee405096c,309b184541242c9c5346e0450a7c1adc2b9c14c25feffced83ea41119fb4c8b2,4958714592707368190,group-00622,development,val
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173011.jpg,Healthy,,300,300,8adeb2ee7e17613352f5c2cfa158650823097609f5879912a62b591bf15236bf,52353f222ed221d56c270f909bfa6de9326f66f2db32fec25f7a36371faf5fa7,3788904108738106622,group-00623,test,test
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173017.jpg,Healthy,,300,300,fb00a6df62b064ce7a4f66ea1494874dd685ad8772ae1a3607485fd782a7c617,9215cc122e404a311ffd9be04ad4ab314c14c0a9c36b73debc78532b9e1f3122,4111347608970740986,group-00624,development,val
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173025.jpg,Healthy,,300,300,2256c6fbbed5c82d6d817c7f8b266368ee54fa7aeda0cfcc9ac03a12ee2240b2,bc9c4f4b01bc938d49b72c7e3b8b2587f8bf63d6103851816987c13d00f2a328,6093986797702239994,group-00625,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173034.jpg,Healthy,,300,300,28f0ac55008f1f215483c326dca76f51422f50d6380612ef7a5cafa79a32e000,28f0c54d2ca7916741eabf459c9c3d8994fd4dbe841413d15b4972f633e36df6,5427420927209706670,group-00626,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173040.jpg,Healthy,,300,300,7774447aa039ee31645a9a1f7714a8d7bb9e9807ae5ead2b86b61aeef40f4c82,2649aafe69ae09fe88a2178026564e356b04259c4b5e4f2bcb8b88dbd58a66e1,4160277834616722686,group-00627,development,val
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173050.jpg,Healthy,,300,300,3949925328203a39580351595c4dcc89227e7bee2f50411ee0def8fca97877ba,41afcdfa684a7406aa33518b741c8cde55474044a32cee9250140ea1ec7febe5,5534106003224337595,group-00628,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173057.jpg,Healthy,,300,300,259f941034442ef002415e2b62933cf19d11fcb0729bbfdc962be5a4e042f328,1431dc6861cae585c125dec93f34cf5a5caf8660c2267a233783f8de79293ab3,5654393121876100347,group-00629,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173108.jpg,Healthy,,300,300,0f9a00c4b5f5898c42d11ae0bc343705eb70799ac3ba35581ad974b1d22b33db,0c48ad8853691f410d391afb9aef299b2472ab0f4bbc371c04a33d66a34431e9,345493552846231294,group-00630,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173114.jpg,Healthy,,300,300,330fe7d09b2080ce670e59821e6440455e96ebed5df49ddd12d36eddcff081c5,413d5d062e1878e8eb9a8774f5e83ad84f991de0ca8b82d503c8f1dba7db43e8,7108393735524406526,group-00631,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173122.jpg,Healthy,,300,300,80158ae161e1469392fceea9fd21a6552b4db71ab735c5a9cbd69add6d189b7f,6b666e1376d1063f59c960d5d2b651b42d5810fce2484542821de70ddcd6574d,2079262264368256254,group-00632,development,val
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173126.jpg,Healthy,,300,300,19f74944d57d8c98a6da938ccbf43ce3bf74ab06f0d4edd8f79dd7a6f93e8f05,3635c5304c50461ae58aa46b7c18bcd6df5464338dafc2d83878610673254caf,1834027282630329598,group-00633,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173138.jpg,Healthy,,300,300,331e4dc605605183d8c4c7c78104e3d73a300a0299893a904b62e140e99ce6a2,3abdae18451c59b177928275dc39503152414f7b8b1c59b4a6f2aed9b40761f7,5045074211145684222,group-00634,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173144.jpg,Healthy,,300,300,96f36a797415bbebfdb7292cb8db1018ad0a221e33c5385ec9979ad04949d20a,b7d24fc83cb7c1e77daf17573ef14bd0381c6f3b3757d4c905b266e7448800ce,6959427317113180910,group-00635,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173152.jpg,Healthy,,300,300,c4b8ef3b3bc7644b8f05302cce32221d807d70c8114d92933e0665f0e0b0a332,0c27b1c5be90bc6e2bae86941c24ab2418537bf327e942635702fad4af10d25e,4847267613013054718,group-00636,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173159.jpg,Healthy,,300,300,30957b1e7e89dda0c16eb7ed167f78b1b4444e59d856ed4ef8f844eb19dc3097,3d82854cd5578bbbcf4f261799df23df2d33011683579a4787dd27d3ddd5c879,5085489484840251630,group-00637,development,val
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173208.jpg,Healthy,,300,300,3d7e4ce7bb6c0bb044c9fcaa0a1a8289e44d7d1318d864daac1bd1a3092b916d,6b1d35ee0aedc49280d1d49ac412bbb7417b4b55f3ec6075585fcd45a59ed5f2,6489178428199027134,group-00638,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173214.jpg,Healthy,,300,300,b48c74312e9259cc3f1cf5067dc56ca9fd8f4bc4068cdd0c161b50bbabf58059,710750fea55f43cdcd59796b94b5de4414e0caefa79ceddb2fe8a779146b4dcd,2833412536201876718,group-00639,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173225.jpg,Healthy,,300,300,14ba3cc8841883ae08725bf6ad69705aab079bb035614498388a9625c0d8a1f5,24621a73028bafaa63e5b5fa2d61199eb01f30c498589f586999cde3aa2ae3cf,1292995801454629310,group-00640,development,val
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173232.jpg,Healthy,,300,300,c436bb0dbbd5051f2b8b926bf1e341d4654356854816d9cc8eaec192f526b0ad,934abe08c1f43fde05a257367a6c161bea8c8912d50845b7188b29d05f0e75da,1971182895504249018,group-00641,development,val
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173238.jpg,Healthy,,300,300,b20ddc906ea45d68cebb41fc6345c909ca3f740e93945ae5b394456f0f8c64d2,b821b3fa5fd2b25c2e4ec20b8669f910c1b15982e19f1c4aaea619b0445eb412,8534481394383655354,group-00642,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173245.jpg,Healthy,,300,300,0f7bb024075bd34ccc496740129e03858c4e643e5e60f83de45b160a7aa0deb1,f5ac8c1e4f3c071dd57d12d561772e698a90b93fca8c675071a9b797e9dfda37,8654807815276499390,group-00643,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173251.jpg,Healthy,,300,300,fb6187c2979ccb20bf730319e69c554caa83fce4607cc1e95f7e7f5f8af5ac69,7c35b906fdd0dd9df32bd9307e5963c37bc67a31c3cd8229a69a55a9a9ff6afd,4872041877995635134,group-00644,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173258.jpg,Healthy,,300,300,17db4673c5df0dca5bdd09ad6ad67828975d23a68a7e1365689ee242c09373db,f8e4aecda2562039078f4d130008f797ceafa0e591594185b501c12f95dfb5c9,1604603947179717498,group-00645,development,val
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173303.jpg,Healthy,,300,300,447dfcc71a46be583e4c4012bedf04b7dc84925cfee5d6152e2ce5ebf24984e2,9b56781ca7085717dcafc9d588b2c08a97cd5a999a02ba61b92e1e9a0a9ba3f6,437118447729669758,group-00646,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173320.jpg,Healthy,,300,300,6eea5c3ded9b3f5a026e45dd9b362c2d50df275b54364340ad427a2c224abf65,1b1ec975a676717697ecbd3a27366e0c1e2c2e4d32aa32deaf34d6014e460f0b,324808870090117886,group-00647,development,val
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173333.jpg,Healthy,,300,300,6cad67834c8c3a29b4945bc2988379968c301dd021d1108ad7f79fba68126346,815ada38f68d809b4b8bb350a57282022075d8e4d3daf42650b5511f5e832903,7017015392357524734,group-00648,development,train
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173342.jpg,Healthy,,300,300,530fb4c7dd3f1b3231b352166b93db788f02da031eeb9818a10513665b9ec797,22c73f51f04fdd42ca5800851f827a98e899cc1bed7c5ce2a3184a39fccfbc9c,1892587795380901118,group-00649,test,test
Basil_Plant_Unhealthy/IMG_20201217_112345.jpg,Unhealthy,,240,320,caeb4e66649de9d25976f1b9728644c3b046a5d8d8ed737aed7db54a88589474,ace12c600a2974de83fc78874ee7965de80e385ed6b77bf18b5dc42e1fa6b9c2,1958627780345248390,group-00650,development,train
Basil_Plant_Unhealthy/IMG_20201217_112348.jpg,Unhealthy,,240,320,1b51198e2d0678f1f8995b1102be917a3fbe31d1e505955c78f2092b249d8f5b,761b4c89a8645ad76a242e52ef63be4b835758a415566c8e459e2a11c6cd55a9,2110615746554419844,group-00651,development,train
Basil_Plant_Unhealthy/IMG_20201217_112352.jpg,Unhealthy,,240,320,1201f997dca24ec8f1759992fa4c266f031c78d9ff610899d891a5ea5daf12f0,69bc49290c711019dfa6235877ef7123fa188d7798728f984efb26ae36f2c49f,7587312577024836250,group-00652,development,train
Basil_Plant_Unhealthy/IMG_20201217_112357.jpg,Unhealthy,,240,320,545e18a269026ef221f4f199fe673a6a09f48eb02bce2c8e7a0bfcd7eef800db,b1f51408c49df66a241eb1667a4e27dbbb9099d2cb9eea2658fd371ab48652a3,6096891143213219546,group-00653,development,val
Basil_Plant_Unhealthy/IMG_20201217_112408.jpg,Unhealthy,,240,320,46090623bf0ecb57d6cfbacc322cef9c5c874fd148a4156adbdcd6f49225a335,eb74662c8e7e550e7133cf710788103c52473aa17c87b4d8b889159c477bfb31,1974129830337621704,group-00656,development,train
Basil_Plant_Unhealthy/IMG_20201217_112411.jpg,Unhealthy,,240,320,3beb53d8b3f185775dee3e5a6376ca85afee5658371bb84a1c0941d7c78abc8d,2d876f6f13c6d84777e7b9177fc78a98f58360ee9bfd9d7d4c235fffdc092c7a,1974169412689170120,group-00655,development,val
Basil_Plant_Unhealthy/IMG_20201217_112413.jpg,Unhealthy,,240,320,3f84a478bd19c486c5df76be3339700e82224dd92857963e35a0c8fd7b7b3d92,c6ef86d7a601959af48353cba2acb7f5052738d7157f8c6ed4d7cd93b213c221,821210524755070664,group-00656,development,train
Basil_Plant_Unhealthy/IMG_20201217_112415.jpg,Unhealthy,,240,320,02f05f55e6b5bf19d0b30805dd3c7eb466b865fdfc91fbe5daaaffe686d43506,06eab81aacd8b24505a8a129a126a3e756489d8fd6eb09a659098a3d946f037b,7053915057699587784,group-00657,development,val
Basil_Plant_Unhealthy/IMG_20201217_112501.jpg,Unhealthy,,240,320,b403f676389a737d4d41528010219b9b10a179416bcd7ddb21bd10796ca66bcc,1b0e4df688509975176069c276a58a36fb5a47b26cd9db29a2fb84ca4f05630a,8383332535912086258,group-00658,development,train
Basil_Plant_Unhealthy/IMG_20201217_112549.jpg,Unhealthy,,240,320,304b3d95a30b629146d4fd5a1f1fdee7777ab762403432506f7b33f42974ac8f,45ee82cea581bb7fe0c811747ada4793fb9ebdef64bcfaeea5e7d7a852f2960c,2456881218162509284,group-00659,development,val
Basil_Plant_Unhealthy/IMG_20201217_112600.jpg,Unhealthy,,240,320,ee5d698b51ae7a87e6772403c950fb2fbdc2f8d34266df3769814293f1290d50,273e53ceee54758e9be140e9e6d20cb764f56ae9913d911dc5fcc40f31ff76a2,423420468882422423,group-00660,development,train
Basil_Plant_Unhealthy/IMG_20201217_112604.jpg,Unhealthy,,240,320,98f08cc66a7a3c6d5c75d778ebb51a3008f61562adbd38d74248f67f303bcab5,e0e9dd2483a080966a19cb30e96a23652ed1e9d863a5af06987db20af183d84e,2448009728623245973,group-00661,development,train
Basil_Plant_Unhealthy/IMG_20201217_112606.jpg,Unhealthy,,240,320,0cca53d375f4fbea0e65aedec808ef323fb7ed52780deff78ccda32bdd91df9b,0f481c15cad77f27632b87d9ca82ab0b57c8f28211fab4313045d042bd1a6a5f,2447024564040497815,group-00662,development,train
Basil_Plant_Unhealthy/IMG_20201217_112621.jpg,Unhealthy,,240,320,892b6283dd48000e1e142a607f32236c020e0c4cab32a736c9e8eb2fbf7158ad,4b30a20534bd9fd704a421241c908d69811cdf27ef738b0192b87ce51b21f59f,2189758009296931796,group-00663,development,val
Basil_Plant_Unhealthy/IMG_20201217_112623.jpg,Unhealthy,,300,300,e7c1ae1b9f3b4bf778b3ffc406326e9f5c83f217eba0bf4c4c0b7800939c015d,0f4eb1bb8becdf15b6868e789cd0bf856793a258047faaaa91565bec101d5812,1031788432830022590,group-00664,development,train
Basil_Plant_Unhealthy/IMG_20201217_112652.jpg,Unhealthy,,300,300,13b23388368ea0ff54bb3f6c78d239c96f8e95d4e8036a9d939e89d85de4fd37,7fb348a86c86e30ed08fb9c664b9a53e72bbe1983d0b847630d9fed133527199,434168125118315134,group-00665,development,train
Basil_Plant_Unhealthy/IMG_20201217_112654.jpg,Unhealthy,,300,300,941cd0d3d6131e18e75e284414a9cfd99b37efe80b1cb43fcc88bd0af4fb2093,7dce998408091058bec4b6b4ab2a8f8420f748da760499c86af9acc85d3b22ff,362110534832183934,group-00666,development,val
Basil_Plant_Unhealthy/IMG_20201217_112658.jpg,Unhealthy,,300,300,c1e15e1bb5cc9281debac5c0403f8543ae09168e0edb3d1295913406e28f7956,2f48323008793acb263ed077c9188350c559ad0a8a9f95528bbe86a82115376e,7371426889271645374,group-00667,development,train
Basil_Plant_Unhealthy/IMG_20201217_112712.jpg,Unhealthy,,300,300,93a78047bc834060be82fceea0e1b958e0eeacd04baff2ea48175c16764fdb0a,0ba7a98e3e60874c13cffe8e79785be08dd72e5a3ad25bdb6f81638ec90b2fdc,1789704092995107134,group-00668,development,train
Basil_Plant_Unhealthy/IMG_20201217_112714.jpg,Unhealthy,,300,300,383867192d3be13037ec0d03016225d76367b648be63d5d1a65fd2115a10617e,fed25a6aa03636330c20fd12cbaf613794add605f975ab34c7f63d048a246945,596267852647479614,group-00669,development,train
Basil_Plant_Unhealthy/IMG_20201217_112718.jpg,Unhealthy,,300,300,f2309ff2a6bde6510a98e41d1e8b96be656ac8e49885d3ddcc324da48dfa4667,37b5865299159531bbd6af26adf5f0a04f1b7883006ebbc60d306afe63e80b86,8740187136485066558,group-00670,development,val
Basil_Plant_Unhealthy/IMG_20201217_112722.jpg,Unhealthy,,300,300,5e5c5c7630164126c246c4497481481e3a975099ab1e6ea521001fcce0f113c7,109bc95a2d9c9075a733c9919bd5dfbeb7b0f941693a0b8ee971872572667ead,1028622292792605486,group-00671,development,train
Basil_Plant_Unhealthy/IMG_20201217_112725.jpg,Unhealthy,,300,300,bb2fdf2a6dbc9ac6e848ae4fab2548a59821e90025894b710ce4a2609b69fc86,94aa562512ed2908e6fee5dc323ee2317bef09c9e050bb188b61e25cdecbcbeb,5640325894843890222,group-00672,development,val
Basil_Plant_Unhealthy/IMG_20201217_112726.jpg,Unhealthy,,300,300,be54669313cbd8c79abdc331754ac1ffc3256682708d0a7c4f3301ef00c529c3,167ad88bb5de9fec4ace04e386e1826dab44f8d8c8341cd47458aeb7468a090b,5064001469370034734,group-00673,development,val
Basil_Plant_Unhealthy/IMG_20201217_112729.jpg,Unhealthy,,300,300,353678cdced11a7477d7af88b75b18c5e8b81800bc1c09b80ad9527e25778677,2f367b78ef8874d96c1c3c5493082cc346dd850eef0e94e32191f2596e038477,1843769976113811070,group-00674,development,train
Basil_Plant_Unhealthy/IMG_20201217_112731.jpg,Unhealthy,,300,300,3fa91b62947cc5dd0815900456ee69bfd3dddcab2dd2d9bcecb1236755cd2565,7d4e1cc59e4fc6ca51c1a853564c660eb9b57d8e2d71966999309a162a0bc238,1844726689203178622,group-00675,development,val
Basil_Plant_Unhealthy/IMG_20201217_112739.jpg,Unhealthy,,300,300,4e4093a278117ec6699cbd40165b4a612c32065551dd765068c67b1da9687220,724cf8c96f8569cc5cd9bb0d15456479d54aae283bf635553d0e6e16070fd8c9,3320060099669571194,group-00676,test,test
Basil_Plant_Unhealthy/IMG_20201217_112744.jpg,Unhealthy,,300,300,540589e72dccf2b19557a6c3516465fb82d4eb39a289018d49b94a174b75989c,aa871c9d51e1fadfecd584ac2ceed29e85e75f8b08834cbc794ee946b2cae773,5487962858418599550,group-00677,development,train
Basil_Plant_Unhealthy/IMG_20201217_112752.jpg,Unhealthy,,300,300,dc8cf281496dc4db97889b4091d082b2ed4ae4ec150cc43944576d1f9454a120,6c773c16405940222877d8b666816c33a21f0e575b8c06e4607004005d11baab,526905795975741617,group-00678,development,train
Basil_Plant_Unhealthy/IMG_20201217_112754.jpg,Unhealthy,,300,300,00de0407b5c95a86bcb6d2af93ac1d6b56782abdfbe06ea4672b6036ad63601e,a89cefd7a1c61400a5d6e329883d0a889a5e48cf9db0b2b4050eeccbe5150938,2836652071465944305,group-00679,development,train
Basil_Plant_Unhealthy/IMG_20201217_112755.jpg,Unhealthy,,300,300,c1690a28b561a70dedb685f694dfb87f07e695d79c8f86d7be32f280511ea8dd,9e6b5739441c9f3015f444899597ac21b1b0fa1f5019b1a1b79418c495e8e829,5140227921916112049,group-00680,development,train
