path,label,group,width,height,sha256,pixel_sha256,phash,split_group
Basil_Plant_Unhealthy/IMG_20201217_151032.jpg,Unhealthy,,300,300,269a42066fa92fd88fbd2c26012a263f97c2be53f2940a05139dfdc39f9c2750,c31f3d50909382520c33f9896fe16e22ac40d27a91107059087e6e983a824c9e,1429407202721133099,group-00556
Basil_Plant_Unhealthy/IMG_20201217_151033.jpg,Unhealthy,,300,300,5a99cf2c153b424f360a2a23c637ed62870754646bc7aff68a2c1d070bcab1ff,3c4406920d0a8b039e7e406f3a5a3e9f9511aafe5980b7d968c8705073a32b77,7392109613032927851,group-00557
Basil_Plant_Unhealthy/IMG_20201217_151034.jpg,Unhealthy,,300,300,5f1fcf3bbd0ee554eb3a4c6bc5a5e4a9442b4e6a1278430e51a45ce0ac2f70d9,4a5bf36d24bcfe3d3a31e969fe50a579c5c2a6be51e12fde98aea44807f76031,8216269995182912123,group-00558
Basil_Plant_Unhealthy/IMG_20201217_151035.jpg,Unhealthy,,300,300,e2d09a2103fcde13e946d6f76a6af23764512206325218486d9184ef5d8719c4,21d70a3b6902c62a062e34c7dc36e9f89c3be392813f0e7c5b473d5dcb16c15c,78265502888351482,group-00559
Basil_Plant_Unhealthy/IMG_20201217_151036.jpg,Unhealthy,,300,300,519af46bf338a1cdc877379e5810b91055c37baffdda47307de8c57364e0d52a,8797bd54f212dbcaf96489c9a400466a23707053e78b578e5cc38fff3e93e1d0,2348080771912423162,group-00560
Basil_Plant_Unhealthy/IMG_20201217_151037.jpg,Unhealthy,,300,300,f028e05dcee00a0d72733b24b8c795879d6238148031c8b690b7197bd38ed22d,7db251ef7554dbe5698325785b707fb853bd488ab1ea5b89afb230e214d45419,269701601235785466,group-00565
Basil_Plant_Unhealthy/IMG_20201217_151038.jpg,Unhealthy,,300,300,db4b671c623c8ec5f77076cc8be7f4247d0d2b8084360a710bf9c64b72ca499c,54a2d3a0676a13851e73f970ed5aa702ad482a1670cadef250659655b7817484,269701599633561342,group-00565
Basil_Plant_Unhealthy/IMG_20201217_151039.jpg,Unhealthy,,300,300,0786878a9493d298ff641ca34be147fe54c0b837778d6f9f0e401c5e9c351a38,22b0489beff50df39b786dcbafebd7e3fe0da9aa6c24cce20403a72ead01dbdf,125586411561899774,group-00565
Basil_Plant_Unhealthy/IMG_20201217_151040.jpg,Unhealthy,,300,300,fe8cd258a5185a0d0461a5ae5d5f31b168554a38f19b3199221fa2ad3af7dcb2,ae0534fbe7484cf5d41413d4059ee9cd0070dc0c3b8cdd694f658731216144d7,125586411561899774,group-00565
Basil_Plant_Unhealthy/IMG_20201217_151041.jpg,Unhealthy,,300,300,e312848548ffd5d1630fe44347cd2e92160ba4e59f62cb50facab5afb36b560c,e7d55c13b9dbc133e0b9826fd2f440d14147c99617a96c556f66cc67cf9200cb,125025523461215998,group-00565
Basil_Plant_Unhealthy/IMG_20201217_151045.jpg,Unhealthy,,300,300,e3beae0ab3aae96e72e32fec0ed3c03c420d4460d9103c71cccb57834e630ff8,28b3f9b7ae16dbc320c87d3d933974f85ad66c34c34051a8571d1705daa4f2b5,1079951892007819003,group-00566
Basil_Plant_Unhealthy/IMG_20201217_151046.jpg,Unhealthy,,300,300,fc559909bf4b47d5b3bff7998cf4a2418feef2289c27ea3ae87c1e61dfaa50a8,fdb3fa62af7c7594a22666681fa74e48f114340b2d24be3ec654bdf0845d0a3d,1003415161939367675,group-00567
Basil_Plant_Unhealthy/IMG_20201217_151048.jpg,Unhealthy,,300,300,9176bb008a5cc12de137e98545ef66409273e9b4b8613557825f87e32a618ff1,601f6380a376c03f2b059b2c35c6a788ed6ec8da834cf69f4233334b465b43e7,694923125162481339,group-00568
Basil_Plant_Unhealthy/IMG_20201217_151049.jpg,Unhealthy,,300,300,6cec1f3295d3744030533a05977995c76c855352373e6c4daefa10b3c1d8fc1c,11719c8f8151fd1634b103f291e12dc2c5fc72c639f0a9eaddf0bc7fe5c589fd,983470152073056443,group-00569
Basil_Plant_Unhealthy/IMG_20201217_151055.jpg,Unhealthy,,300,300,1c75afa5fefcd9ab131a322c19b94895da72dde2676ff4b3e40589beffedae1f,217b2482e4e0338e5c9ed7d84f84289a66a10e4a7b08836e2e57e10440b98179,5674762128440332669,group-00570
Basil_Plant_Unhealthy/IMG_20201217_151122.jpg,Unhealthy,,300,300,098ccf6bd0bbfee70bebd4f43e901537ea4b36310bc35f18d5efe6103da5ed4b,2d53d73934f481f4454aa868d77b7a3206c294ceaca08628e87955433521e28d,5661738181252128567,group-00571
Basil_Plant_Unhealthy/IMG_20201217_151123.jpg,Unhealthy,,300,300,3f717322d8b7982a7580425e555fc9f0ae0a39712eafe428efec4a85d3db61ae,313ac1fa80e133708fa0713ba844d6944acacb6fe1d4132dca69343e94918f41,7390658651998686007,group-00572
Basil_Plant_Unhealthy/IMG_20201217_151123_1.jpg,Unhealthy,,300,300,f74930b22fce6050aa79c7eaaadcbc5f9f2b423c97803958f5f1e597af2a9c2c,2dd9204e472c0e2716c61fe1b41449872f5786978930f2f254979bf18630adaf,4024112197136712465,group-00573
Basil_Plant_Unhealthy/IMG_20201217_151126.jpg,Unhealthy,,300,300,042e339ac06dba11b35468d477a9d10609926e40016932d8cd548079b908d0ee,d7f51ffe905ea6b5b3b0212c2197ce1ff713170aed644780f162a28744231d89,1054625993485762415,group-00574
Basil_Plant_Unhealthy/IMG_20201217_151128.jpg,Unhealthy,,300,300,dbbe699072f6016373128602413d1be1283fa1c7dc9787748a5ab9e0a408c0b8,04663270805b86dd9e1a58d4e4b54a7ee272d9f9260f4f9f9ea9810df97d6e2c,5666241789470482211,group-00575
Basil_Plant_Unhealthy/IMG_20201217_151132.jpg,Unhealthy,,300,300,149046504adadac68c599b8174255adc04caa1645a729f334ab2226a93df2432,6b34321e896e9507ec2ab7199efcac757a44bc7274ee30a90440c0529d5a1ec7,5258146190111581011,group-00576
Basil_Plant_Unhealthy/IMG_20201217_151133.jpg,Unhealthy,,300,300,cfb61c0eabffa78daa379bfce4dbbb49eaa9b5657d2536f3be27c235ef5ecb81,1db7e2d80015ba6958494c6d60dd37c1621dcc0e12ac03b58c2b43db5fb6b948,3078474608448692723,group-00577
Basil_Plant_Unhealthy/IMG_20201217_151135.jpg,Unhealthy,,300,300,0e5bb69f60a63e0c4f043e5faadc62baf26c3cad364ba6a4f5c72f5cb1c8e170,6adc876260cd47af39b8ced1928b359fa8cc0f7efd19613f0b2000b39f9cb37c,1306291129765328715,group-00578
Basil_Plant_Unhealthy/IMG_20201217_151135_1.jpg,Unhealthy,,300,300,801e904786c6d5f43bd4f337048fb69e709a469456895ce01bb09d5e8f545cad,4f2114fb318ec410287fd5e9271f95d4f766e4486553622a2915f1eae7d07a83,3918273069774733139,group-00579
Basil_Plant_Unhealthy/IMG_20201217_151136.jpg,Unhealthy,,300,300,ae356659f02f9f78d093219d7052633e6183150ba914212a3af53b2787e01514,d389cf4da5c4eb85a5f5be014b84c7d2d95501e574ac430aa794fd6f99028deb,5878007650190817115,group-00580
Basil_Plant_Unhealthy/IMG_20201217_151137.jpg,Unhealthy,,300,300,bbf8f85fc484be5351b894e2d743e52dca59f9bbde48914558fc5d787c5ab885,ae449bd878fb8449af10f6148c250c891de3fdce6db0452c653d410628f46bb4,1580942169077043706,group-00581
Basil_Plant_Unhealthy/IMG_20201217_151549.jpg,Unhealthy,,300,300,661093fcdaa952629d80cef6971af6b15077e727ec7d55381093e9ec3cf725ff,6c116e8197c340fd28a36220a4c5a63021cb6849c6512141ebed71eb328d9c7e,6467601913259773099,group-00582
Basil_Plant_Unhealthy/IMG_20201217_151552.jpg,Unhealthy,,300,300,393d9dc481f1014d6cb36be206af0db1fbc2ded82d109397e5b5831b8b015270,8776fcd91626fc5cd136b0aed32211492f9d851b6a624c617b1a06fe1bc3f75b,250584788597759147,group-00585
Basil_Plant_Unhealthy/IMG_20201217_151553.jpg,Unhealthy,,300,300,2d5b6a330bb55e5e174948afa87814375a53ef985113172f314c66ce963e46ff,509be3a2d6ef4caebba32205d99b09d2044851314b2ab00cb4f323fc1697fcf4,250584805710519467,group-00585
Basil_Plant_Unhealthy/IMG_20201217_151555.jpg,Unhealthy,,300,300,98b2b2d4335084918b662abe7eb99645d416a4ce22edfd2bbed7f6f3b6623213,135b1fd2637932f8497b4806e4177b73ad473aca6a24c6bc8a8d8d8a16dee934,824793741622271147,group-00585
Basil_Plant_Unhealthy/IMG_20201217_151557.jpg,Unhealthy,,300,300,c054c492a64f9f407c2a38025c7f2ee59933257e940966a0267a53fddc15a646,5fc2c3e86061999525090ceb0ea8c758f0b64a029eec43bf8fc8dc20c5ec6afe,4265546027183798443,group-00586
Basil_Plant_Unhealthy/IMG_20201217_151600.jpg,Unhealthy,,300,300,95bc257a9a7b2e9591f21cd1794085e952cd64ba7ebb91536f24da684790baf4,56c15ddde89884bb0b7d2cbf703dff689fd31e11fc463c8e0d210c2700f2c80f,3707029442080438507,group-00587
Basil_Plant_Unhealthy/IMG_20201217_151601.jpg,Unhealthy,,300,300,591102e285c2d686309463dccd3c709c1ad6d17fa60a21d04ecf63d4397ef21c,8868c96fcac974608d8c0419e5ae689638dca6d9bf3a82844866ca115f82593f,230373262742141051,group-00590
Basil_Plant_Unhealthy/IMG_20201217_151602.jpg,Unhealthy,,300,300,09ff6228ff2c7f9965c9db504d607b75e80d3e4a7aa29a7cc53c0e8f33b08395,ef802ce11de2efb702890df4d177fc7909c57e6678b7da282ecac590a5852c91,230373262742141051,group-00590
Basil_Plant_Unhealthy/IMG_20201217_151604.jpg,Unhealthy,,300,300,73953b3936fbae476a859645ffe7e758059a4a7f94c1b24fca7888ef90b642e1,2610e84a22e5abb2171c0cc5fdb27c4688a83256b92c7747f075d7f9f21f03bd,806834015041370235,group-00590
Basil_Plant_Unhealthy/IMG_20201217_151605.jpg,Unhealthy,,300,300,d42758ba30a8fee3f0802c16c696f33644a495e3587bb5d6c21c54bb49229212,fc3df9c388123fef1b3067d000624803595c9407ae4386720305f82530371bd6,248353026630908027,group-00591
Basil_Plant_Unhealthy/IMG_20201217_151607.jpg,Unhealthy,,300,300,1e674e827fcbc818b396b42dee5d04982d43650141206d81bfac9eb48e3d571d,08bf4450a90e0c8b04cab543f1a42c48639f956325982da0006d789f1548fb52,7351637123427138107,group-00592
Basil_Plant_Unhealthy/IMG_20201217_151608.jpg,Unhealthy,,300,300,57aa30cd7042b28eaddbef3b8f60549a8e51f7008fae2af0b10c3dd85c7e0c3d,9895f4d22a95a274c3444d96c1245282ab289540f6a6f1166ed2bc787f38d547,1614051610467678779,group-00593
Basil_Plant_Unhealthy/IMG_20201217_151609.jpg,Unhealthy,,300,300,93672a9d1623c958597c2cabff0e6074f7b1a9baf4f1f0d957fa35a69b3d76f5,0a3bbb6ddb05041198861efc5ae0c7cd9a6bc3bace05348f68eb3b896c6237bb,794396478829378107,group-00594
Basil_Plant_Unhealthy/IMG_20201217_151609_1.jpg,Unhealthy,,300,300,5a341d76f9886741ba0802f1d437f7e68e10ce7e05470dc7692f16d1feefedc2,6f667e1a79a476dc759d12a20c694a4b7f3f684e8544e6c71d7752b8d144a369,8963925790008965675,group-00595
Basil_Plant_Unhealthy/IMG_20201217_151610.jpg,Unhealthy,,300,300,81a492badcf461599d198a949798e42e0c21feeb397952d34d88520cece36092,98b79ceac37191a1e9ebc6c8e27830abe449899ae4f052a39de8ba94bd39e22b,5259767872803199019,group-00596
Basil_Plant_Unhealthy/IMG_20201217_151611.jpg,Unhealthy,,300,300,5de3358272f50f922b48b027acbaf5fbfec31dd195e122b07f64fce3efcf6d05,8251e01468136e0b50ce181c4ff04f4bc2f68c673398e0db5c517adf22db68c9,7378676312170191403,group-00597
Basil_Plant_Unhealthy/IMG_20201217_151612.jpg,Unhealthy,,300,300,3b5b1e12a5a9cb88c07d596a74414231ae3ef3976384aad242119f8b44acbbe8,ac3dc44ef4cc18c60ec4e476a1fd475c2260d13054006eb36c89013277b6a02f,2766979299833969195,group-00598
Basil_Plant_Unhealthy/IMG_20201217_151613.jpg,Unhealthy,,300,300,6f1f4adc87696f265a62334e38427889ce29a9e3c19223e842f16d5f8039ff6f,d4b181a6282371d2603fc59a1066f532ac782dfefae0d2640d8bbdb1fde78c72,5532217783195163435,group-00599
Basil_Plant_Unhealthy/IMG_20201217_151614.jpg,Unhealthy,,300,300,1e460df8dcc079ff7acfa0b772136f8db7b44d9fa5e68e1ea76a2c50b0102dca,c4630767ab0a789beaf556e112768462fb10e77d48301c33f6056d78c4fb6a12,8408839542957308203,group-00600
Basil_Plant_Unhealthy/IMG_20201217_151615.jpg,Unhealthy,,300,300,afa698b7b5ee1f502ba61ab5b113a5e42b0d29a82731129600a0dc3338e7736e,3e113305c622e2313c4a45a3d1c922fd2ec55d97205ce84aa24bbdc8956fa010,3691574019986582571,group-00601
Basil_Plant_Unhealthy/IMG_20201217_151616.jpg,Unhealthy,,300,300,21ccb4386ca2804691cfe2ce5039ccc0b71e26b78629d3cbedd4675941bd4ab6,065416bc83fe97faafcc5b30498ba27ef20bdfbce9d1aaa823c037f04fd5da40,3682549228816321707,group-00602
Basil_Plant_Unhealthy/IMG_20201217_151617.jpg,Unhealthy,,300,300,d825f83773f89aea9a0bf77f9bf6604d4b4ea251b038e910f011f0a1603ccebc,368e8b68c3e96536ca00607d81b33f91d5fb2b76282217c3b4061005bf0f1b41,3680288651213556907,group-00603
Basil_Plant_Unhealthy/IMG_20201217_151620.jpg,Unhealthy,,300,300,b360e2aeb953ba48c911fd6ba409f497d7ae8648bd2a030e513bd9f552a3fb0c,9659d60817a869c53de3b745a8a6ff6b7e8afac4d8b05b3ef93e9f8d7b9dba24,4346478354964102715,group-00604
Basil_Plant_Unhealthy/IMG_20201217_151621.jpg,Unhealthy,,300,300,b9839f9c03d672ca539a26fef8ffd8d2ba7ab91dad78f6865e96731f99924102,edf796ae9c3d47f4de35ee8849b1ca811053007d9b3b5b52035b3ba73fcf50ef,2051610395940961851,group-00605
Basil_Plant_Unhealthy/IMG_20201217_151622.jpg,Unhealthy,,300,300,601e3836a1baababf07b6631a1ac63613dbe81839fc6d7648e8025d44922fa7c,c7e645f6b398f74304987c0d1e496e5f280322a14b64af441a915deb2e184d60,449511534923038270,group-00606
Basil_Plant_Unhealthy/IMG_20201217_151623.jpg,Unhealthy,,300,300,46b59973c926afb6a312b148716c15445500f8d7bddaeb938120052d9323e798,6dedf86cc7f37425af2868bf852798b28cda41d7fccf3906198e1bf99b30f30f,5537309096889760826,group-00607
Basil_Plant_Unhealthy/IMG_20201217_151624.jpg,Unhealthy,,300,300,b3a217e8657280992d08f1a1d1ce717c5d15c3abc35020b0ef4b12f8e01e530c,7d32323ede78da837e92b9bc39ab4ea095943455287325416379523141fe840a,350428963520331323,group-00608
Basil_Plant_Unhealthy/IMG_20201217_151627.jpg,Unhealthy,,300,300,d8c9865db410c6a918e65b6444246175df1b6ce45d3a130bc796ea6bff9af14d,f56182d7516f8c9459f8064d28c103a0316e58f2127d46072ec61c3f9b82763f,807013894978743870,group-00609
Basil_Plant_Unhealthy/IMG_20201217_151629.jpg,Unhealthy,,300,300,9c91579b0e4da11861e4f37290794e7e6a8d809b08bbf7b6d9d4517c206504f5,bd5add53270078eb64ca0e68ce8f81042f2a9ffcc3262e0a18dbed6d46e138b2,2334162964776954923,group-00610
Basil_Plant_Unhealthy/IMG_20201217_151630.jpg,Unhealthy,,300,300,bcc92b8db675ac71ffeb60bae1f27a36613c0259e7a039a26b615a1168d0c8d4,0d4415f0904fa5349d03bc0a15ef7a0750249fb563d8fa40e75fe02711c1d691,3526561266143538219,group-00611
Basil_Plant_Unhealthy/IMG_20201217_151631.jpg,Unhealthy,,300,300,d83be454f6b443d06b0d26aeeb371cace93dfc31c76b14fe043fa5d6a1cbc7cd,776331ff99623e944e02c8107358a1792cf4745472b649ec69a935d4733800ce,2140596346003078715,group-00612
Basil_Plant_Unhealthy/IMG_20201217_151632.jpg,Unhealthy,,300,300,7246a9bb1d2b87ec1a45738d11e54cc50428362137751ad501aca6def3fe8a6d,115d3d136d2cb0666590c269e6b0ccd7267b1bd35c6c8b6a90778b61e7ee753f,1655646229971221562,group-00613
Basil_Plant_Unhealthy/IMG_20201217_151635.jpg,Unhealthy,,300,300,df4f6b3b1a6d1ee916ed74865597814dfa382c5b7345d9e8b20a8641cfe7ea35,04ce73afbf01a7cb3f3dd478f81c7c3d2e849e1fa64fb4c5b6770acf7d598662,2636462149610208366,group-00614
Basil_Plant_Unhealthy/IMG_20201217_151636.jpg,Unhealthy,,300,300,c65f0d2f598e646b8f25c05caa4c18486a956e1ef045ad8950ce1aeaa131759f,fe25eb7a38d40a9d6047a3fc5141ae6756d511a294315376f05457cad8a42bfc,7027331048808606846,group-00615
Basil_Plant_Unhealthy/IMG_20201217_151636_1.jpg,Unhealthy,,300,300,9de0d00abba33b4f336e84d7859e898a3fdc030163bacd8b6a4b2bc05edd2ae8,1667d098886cf2a5a47b835d090d3b6f3404980de4e03b311823c680638a083a,712024322315611258,group-00616
Basil_Plant_Unhealthy/IMG_20201217_151637.jpg,Unhealthy,,300,300,969dc98a22d688016be28b07f78b6a9ed55c144fbd0daa71bb062d1954f0d170,68fac7152a46807c976b67cf74d178a27f4e5c75a36b55110c5fe7495ea1d77e,2819696027858073979,group-00617
Basil_Plant_Unhealthy/IMG_20201217_151638.jpg,Unhealthy,,300,300,8aaefba7385b1aa320ca4fb40729cdcd9ffa5fffa506b77cae2f4c226d31b7fe,a37b2f1cbb91033514a47e6d3433d2ecde7ec9beec46691c8cc1557412201c3b,2748310919397468539,group-00618
Basil_Plant_Unhealthy/IMG_20201217_151639.jpg,Unhealthy,,300,300,a35fec7d5e853480cb5595b9e1045a12601e0a4dc0b681504a3ec59734e58255,e4d3872a0a1c97150c840ecfc427138e91d5474d279fc550e652e691af31cafc,3184524980004285563,group-00619
Basil_Plant_Unhealthy/IMG_20201217_151644.jpg,Unhealthy,,300,300,cd7e7a8a629db21f51a870c4432370b4274e4023cd7e73b90a61039934645c75,ad19cb1f6a45025a243185a977141c26f4701a89694ec2d4300f12e35d6941eb,3508817052395010859,group-00620
Basil_Plant_Unhealthy/IMG_20201217_151645.jpg,Unhealthy,,300,300,805cb889450fcb645467bc1dbb7eb1d2a7fd3ba286d4f3a4203ebf371393cb0b,1a605bb7eabaf61f6a242917f8e79539cb604a82e625eed2ce86cccb7ef6daa0,3185758578278818667,group-00621
Basil_Plant_Unhealthy/IMG_20201217_151647.jpg,Unhealthy,,300,300,c3c905da2e0d838718f90f08c9db35a023af59459e5528cdd58375ef48d78969,e7d8cd77ba9650d279901ec1c108ee6a89e5978ea0d1fe42d2e89ac7eb4a7110,1391127013807766315,group-00622
Basil_Plant_Unhealthy/IMG_20201217_151648.jpg,Unhealthy,,300,300,bed87bd0611e8602303a5f01d341076ac33af7f0ad68d94424114152b5c47f80,82679e7d75e3c8b4b555fc44ae78cb887598ce70fe9f05c3bf2d5f4a94539fb0,8013200108773313323,group-00623
Basil_Plant_Unhealthy/IMG_20201217_151650.jpg,Unhealthy,,300,300,99e5b432012b57c0d4654d40fcb6baf4f34434155f51ba733adb16bdf52e108e,902237e12b96fa32393ae0f35078ab61fafdad31fca03a5c5f41b1425e84e56c,2621961195166251819,group-00624
Basil_Plant_Unhealthy/IMG_20201217_151651.jpg,Unhealthy,,300,300,10005845a5179bd6ebf178cbf05e7deb48d303d106364da262b648f72c3993c0,7017f0218f1cc09cbe96c24caa0e005f3f7eff794e4f11f19a3c5ba4a2e1c69f,928200585556945390,group-00625
Basil_Plant_Unhealthy/IMG_20201217_151653.jpg,Unhealthy,,300,300,7f5d47c049983310a4e711671f694648d5f3f57e9b185f9a5b4aa989a46ddad1,857b3f1ac0d2748faea1d5c100eb48979338fbb6ed73ab9e449a93b209c6c36e,2781119982107245630,group-00626
Basil_Plant_Unhealthy/IMG_20201217_151655.jpg,Unhealthy,,300,300,08bc08061dc514512a3b0878bd8272b681dc488f1e280705047fd1729199f9e0,0604d7ca6d60f61677a9a52c6ae181aa216f258775d76398e4f3a1b65fa2d45d,8652002604215660158,group-00627
Basil_Plant_Unhealthy/IMG_20201217_151657.jpg,Unhealthy,,300,300,40f61794714d15290ee5abcc42b1a56f604db89940771b815c36c7053300d461,cd131ea417da5a408db12e01e38a0dfda7fc96081d2180f5eb72fab00092588e,8653161489203416702,group-00628
Basil_Plant_Unhealthy/IMG_20201217_151658.jpg,Unhealthy,,300,300,8fb1a895910ac60173fcc19b644dd0264894ae5643b4499755f7896893be524d,6ae85780e840c27ed27a5e583e025260c665e1dfef1dd589c76f4db7d4cdcbc5,7521628127430119038,group-00629
Basil_Plant_Unhealthy/IMG_20201217_151700.jpg,Unhealthy,,300,300,5ee3c802384172ffa0a964640dcd909bf08aaac592b36c0aa8f374295d7a3bed,e06f7bd4606da68947adc0ccd3433bc917f1b78737d27a990dfb1d1d3c9c1f8d,2435152605289844286,group-00630
Basil_Plant_Unhealthy/IMG_20201217_151701.jpg,Unhealthy,,300,300,f0f31232bac65aca77c96b26b0d0964512ee2bb71e4ad72413fce5894a17d19a,ea0d638d4497717cbc687a3bc9391e005c496b87c49146d26d7770e452a4d3a2,469371648030219838,group-00631
Basil_Plant_Unhealthy/IMG_20201217_151703.jpg,Unhealthy,,300,300,e28fbcc141757021e2709b4f6f3d4a17a21a0d2421e74bca670830a6ec5f78ee,8cfffb489be7d744900b608bc342c9c01af2594775ccbcc19d0008e862cfea2c,253260700697955966,group-00632
Basil_Plant_Unhealthy/IMG_20201217_151705.jpg,Unhealthy,,300,300,6709a599ced4ede4e6fd92a8865572847ace84823fa0a6b460fe8035c7eefe52,4d0a494a982bd800ce0a0e0e864b3172dfa5beac8e980a5182b0abf04d855515,5927208824954625598,group-00633
Basil_Plant_Unhealthy/IMG_20201217_151705_1.jpg,Unhealthy,,300,300,8d16e6f8544085d7042ce262816962b9a685a15627dc73770b0e1d3dd17fd419,06f072e078237db1d2ae36ea08c6b68fce0d8a53fd7e2f469da1c9cda477f64e,5931676149221105214,group-00634
Basil_Plant_Unhealthy/IMG_20201217_151707.jpg,Unhealthy,,300,300,efe2111ddec6ae5ee5756f9d6c16894fa8abc7518da8c68b58709f6ce1e75ca9,65ae86d8adde485ec5ae56331a7c58b784ba14c08fcbe6cf9b29f12a5ceca7ed,2739811091924377150,group-00635
Basil_Plant_Unhealthy/IMG_20201217_151708.jpg,Unhealthy,,300,300,a4498b8be2de9ef8711485a868502d550de318f88081d9a8125fe67a1e5eec2e,181b3873f11ba382001d041efda46e3b72495e83ad8064222f4409cd12475762,2440431834401789486,group-00636
Basil_Plant_Unhealthy/IMG_20201217_151709.jpg,Unhealthy,,300,300,69cc93784c6a6a52785556680d5d477df41094de4f334f43c2d31d44e0655bb6,fca15498f7289967be02237d8dfe7dd6815cc54760fcc5337439c82ca3ad2e71,7417617719140406846,group-00637
Basil_Plant_Unhealthy/IMG_20201217_151710.jpg,Unhealthy,,300,300,cf3d41b7dd2f1a57dd1898a3a94793f4a1ae5795911f55bfa6544c7019ff499c,8244214b1b66c33ac45b9acf1a5fb53e8e3adf8ff814b7c8def2710b3694d064,2955989766016128747,group-00638
Basil_Plant_Unhealthy/IMG_20201217_151716.jpg,Unhealthy,,300,300,c7ccc4eae2ebd2c3ce6e71ef0984e997e0ff547179202ac98168d4914c4c92b0,58e4d6b72aa7aca04b2d4d3a86dc077714558f865984de3f77ff102dffa522f9,2970575036856452779,group-00639
Basil_Plant_Unhealthy/IMG_20201217_151718.jpg,Unhealthy,,300,300,132b76612a4008fcd317e1e2b0bd377f4fc1a4722956d12ed2b4fdb771e060ae,aeb895ee0962a598078e19f2503e6a5496c2ab0c0801748604dfd84080a3e1e0,1741086359929275627,group-00640
Basil_Plant_Unhealthy/IMG_20201217_151720.jpg,Unhealthy,,300,300,e3731e4d8e9d4b348515a755c1c72947881db5ea0c41271f03a768c047c0ae32,a18333484aff6c96f57da14a83f08a7ac2ea3b99549020db256b7857189409ab,6357178529152287982,group-00641
Basil_Plant_Unhealthy/IMG_20201217_151723.jpg,Unhealthy,,300,300,6a0425e8f9c037bade3b6fbf5425a27821e8ef8d66fb46886d81cbc05378f9a6,24ec14033c39db979b4a2ab36c6b04e7f1986e13ce36958a636de0167a7ae08f,4813006810906412270,group-00642
Basil_Plant_Unhealthy/IMG_20201217_151724.jpg,Unhealthy,,300,300,62a308e3ec3d4b7a672087c5a00f2324f9ffaa1746c2607b00eb9ba3e7dc5392,4a4fd7b305fc4dcddbb56b4ac174dae162e5d3e3d4a42acb7b425df2de1dbeac,453026521428319471,group-00643
Basil_Plant_Unhealthy/IMG_20201217_151725.jpg,Unhealthy,,300,300,636f3c30e79ea90ea197623ca00e4a9ccee5f91c0a37c90063af9811a14bc2d8,d45ac77480cc68b66735ef559e540ca78d33e9c1059b138b4a466c5bd9262150,6645395710354447599,group-00644
Basil_Plant_Unhealthy/IMG_20201217_151727.jpg,Unhealthy,,300,300,d2d9cc994e6455c18199c5ba568f26d6550426749baf6005aedec32adaef72b1,911a13830a85bc2a8edbf0a99bfdf91751957f206ba18afefc8330fca3397d3d,8950957948834923758,group-00645
Basil_Plant_Unhealthy/IMG_20201217_151728.jpg,Unhealthy,,300,300,1d44c5cb8d93dee2074c6394119d61b552b9df5f623ac54c56c539a57bb3dd62,9603e4b3042fba5147d7e66689d4d3ffa831e03d9d06c79479c32aa1d9494320,8680728502175515886,group-00646
Basil_Plant_Unhealthy/IMG_20201217_151730.jpg,Unhealthy,,300,300,d77c5f60cba4b615d9fd2bc1ebdeda84123a6fb26a15a5ae4db6ff05966a3ac8,3ab55de026b9c1387e27f196f6ed35aac0aae84d277e5894ee868135eaa5f2af,4338290899613435119,group-00647
Basil_Plant_Unhealthy/IMG_20201217_151735.jpg,Unhealthy,,300,300,732169c1dd4f27e0a79375a6c01c69bb783360a85493a16cac0c802a52242299,e25bf8808710de308ebd5048d17e841d2297991ecd315811e57ae3824f3062b3,1278525348790783659,group-00648
Basil_Plant_Unhealthy/IMG_20201217_151736.jpg,Unhealthy,,300,300,291dc84264df4fc94fc0308fd6720bb70907f8501355ca2085766a3eb385aded,1349c76be501439e1a4fd82c270cde77f224f7c0914a8729521cb76920d2de90,5813650264015621547,group-00649
Basil_Plant_Unhealthy/IMG_20201217_151737.jpg,Unhealthy,,300,300,03790f2697ae89dec426557571fc270e74a228e111fcc23b6a48b60c2a03d3e3,922b2c6bebf9640f63029f87a96aafffa80a086c869d06ee8ca1f4cb1cac2d09,8191553072716154283,group-00650
Basil_Plant_Unhealthy/IMG_20201217_151738.jpg,Unhealthy,,300,300,e1fc9ff744ae54fd57fccad11010b5c7fef0fd8a7f270f511c9e7d07b3bbf62e,c36215b03d324fc168e9c05a32d78051c00cffa3a7cd6f4f8fa5e426cdf3521c,7047636696938173627,group-00651
Basil_Plant_Unhealthy/IMG_20201217_151740.jpg,Unhealthy,,300,300,7fd2282393ea5734304adcfaa240b405de3d89f9cc2b19005b705c77ee1eaeff,4dc2fc25f79e9d72d369eb1b83261ed4a766a63255665a190e8ea7c7d8d70d59,7053195699197939899,group-00652
Basil_Plant_Unhealthy/IMG_20201217_151741.jpg,Unhealthy,,300,300,dcdb28f11ba35045e5880c5946e49968fc122490918bdb97e24a2c2d1c7d4ca2,e2ff2984ff849b6f238153d9318ca2755d88d6b3231d5ca6ba7c64ed41a769a7,7184644513254707390,group-00653
Basil_Plant_Unhealthy/IMG_20201217_151742.jpg,Unhealthy,,300,300,6363a395826803117a463c8bb4c0f155ce2586dff3bb0612b6d568f2e72149b2,da635b7dc0c4c54bda2981429874e146e913a9884455b971b18d486c81b2b528,7204664322088358590,group-00654
